,zillow_zip,zillow_month_day,zillow_rent_value_index,zillow_month
6498,10030,2018-12-31,2242.016026621811,2018-12
6640,10030,2019-01-31,2234.3964793860227,2019-01
6782,10030,2019-02-28,2266.144206955719,2019-02
6924,10030,2019-03-31,2255.923472966066,2019-03
7066,10030,2019-04-30,2257.8922125441554,2019-04
7208,10030,2019-05-31,2296.2334013408354,2019-05
7350,10030,2019-06-30,2343.581502439867,2019-06
7492,10030,2019-07-31,2384.6872361784917,2019-07
7634,10030,2019-08-31,2378.606337281314,2019-08
7776,10030,2019-09-30,2374.2892716087786,2019-09
7918,10030,2019-10-31,2401.8735401881117,2019-10
8060,10030,2019-11-30,2401.5243828987964,2019-11
8202,10030,2019-12-31,2378.1907769937548,2019-12
8344,10030,2020-01-31,2335.6431700695543,2020-01
8486,10030,2020-02-29,2320.230668916347,2020-02
8628,10030,2020-03-31,2339.912307643705,2020-03
8770,10030,2020-04-30,2340.4113913153155,2020-04
8912,10030,2020-05-31,2361.397556216903,2020-05
9054,10030,2020-06-30,2356.926226783742,2020-06
9196,10030,2020-07-31,2333.300581076458,2020-07
9338,10030,2020-08-31,2292.2633147455995,2020-08
9480,10030,2020-09-30,2227.6311479918495,2020-09
9622,10030,2020-10-31,2189.9230227321987,2020-10
9764,10030,2020-11-30,2157.476497923602,2020-11
9906,10030,2020-12-31,2133.4847797493953,2020-12
10048,10030,2021-01-31,2136.469668783297,2021-01
10190,10030,2021-02-28,2130.791724919889,2021-02
10332,10030,2021-03-31,2157.4500027279223,2021-03
10474,10030,2021-04-30,2140.892068801895,2021-04
10616,10030,2021-05-31,2172.447085353137,2021-05
10758,10030,2021-06-30,2225.6343256560463,2021-06
10900,10030,2021-07-31,2276.585356618127,2021-07
11042,10030,2021-08-31,2291.166397193869,2021-08
11184,10030,2021-09-30,2291.4717817681117,2021-09
11326,10030,2021-10-31,2288.7847915335924,2021-10
11468,10030,2021-11-30,2299.420329686708,2021-11
11610,10030,2021-12-31,2260.9318393152025,2021-12
11752,10030,2022-01-31,2272.5654832093114,2022-01
11894,10030,2022-02-28,2314.744605403157,2022-02
12036,10030,2022-03-31,2367.391166937018,2022-03
12178,10030,2022-04-30,2417.6255060244503,2022-04
12320,10030,2022-05-31,2454.851514835207,2022-05
12462,10030,2022-06-30,2559.2886163659023,2022-06
12604,10030,2022-07-31,2692.815709648389,2022-07
12746,10030,2022-08-31,2734.5966886369283,2022-08
12888,10030,2022-09-30,2689.697784127965,2022-09
13030,10030,2022-10-31,2595.2102316242103,2022-10
13172,10030,2022-11-30,2572.014029300989,2022-11
13314,10030,2022-12-31,2557.7326951997557,2022-12
13456,10030,2023-01-31,2561.0,2023-01
61,10031,2015-03-31,1988.8295069502767,2015-03
203,10031,2015-04-30,1992.279733892729,2015-04
345,10031,2015-05-31,1981.469127240611,2015-05
487,10031,2015-06-30,1982.5510015922168,2015-06
629,10031,2015-07-31,2022.554691581784,2015-07
771,10031,2015-08-31,2046.8076506304749,2015-08
913,10031,2015-09-30,2054.4725700933986,2015-09
1055,10031,2015-10-31,2042.0601067571772,2015-10
1197,10031,2015-11-30,2052.983232531631,2015-11
1339,10031,2015-12-31,2052.06860205797,2015-12
1481,10031,2016-01-31,2069.166700897401,2016-01
1623,10031,2016-02-29,2059.8492847961998,2016-02
1765,10031,2016-03-31,2084.0425337311326,2016-03
1907,10031,2016-04-30,2081.387008692202,2016-04
2049,10031,2016-05-31,2084.468770766498,2016-05
2191,10031,2016-06-30,2089.031584866286,2016-06
2333,10031,2016-07-31,2107.0526978862936,2016-07
2475,10031,2016-08-31,2127.970991864572,2016-08
2617,10031,2016-09-30,2140.491067161661,2016-09
2759,10031,2016-10-31,2140.396289305368,2016-10
2901,10031,2016-11-30,2154.181786782882,2016-11
3043,10031,2016-12-31,2151.9554612098395,2016-12
3185,10031,2017-01-31,2140.378514046879,2017-01
3327,10031,2017-02-28,2117.673734609872,2017-02
3469,10031,2017-03-31,2103.3837092968924,2017-03
3611,10031,2017-04-30,2110.412149335656,2017-04
3753,10031,2017-05-31,2114.0493882420496,2017-05
3895,10031,2017-06-30,2146.912707774692,2017-06
4037,10031,2017-07-31,2180.0634207084877,2017-07
4179,10031,2017-08-31,2192.827774533921,2017-08
4321,10031,2017-09-30,2186.6658250646205,2017-09
4463,10031,2017-10-31,2177.864517289032,2017-10
4605,10031,2017-11-30,2161.861629485586,2017-11
4747,10031,2017-12-31,2155.9202833872896,2017-12
4889,10031,2018-01-31,2127.047769266328,2018-01
5031,10031,2018-02-28,2126.9436566937234,2018-02
5173,10031,2018-03-31,2132.96564193742,2018-03
5315,10031,2018-04-30,2145.050673808057,2018-04
5457,10031,2018-05-31,2172.9608742611244,2018-05
5599,10031,2018-06-30,2201.614852450704,2018-06
5741,10031,2018-07-31,2233.9054111637947,2018-07
5883,10031,2018-08-31,2258.071168539504,2018-08
6025,10031,2018-09-30,2255.677995249361,2018-09
6167,10031,2018-10-31,2249.043997133954,2018-10
6309,10031,2018-11-30,2238.887930270379,2018-11
6451,10031,2018-12-31,2186.2742032895544,2018-12
6593,10031,2019-01-31,2185.9966358801253,2019-01
6735,10031,2019-02-28,2189.2316436089873,2019-02
6877,10031,2019-03-31,2220.027286277909,2019-03
7019,10031,2019-04-30,2219.4631700675413,2019-04
7161,10031,2019-05-31,2231.3851286499234,2019-05
7303,10031,2019-06-30,2262.7378917439582,2019-06
7445,10031,2019-07-31,2295.2220608263488,2019-07
7587,10031,2019-08-31,2317.483090052719,2019-08
7729,10031,2019-09-30,2312.747177635149,2019-09
7871,10031,2019-10-31,2266.1454242061945,2019-10
8013,10031,2019-11-30,2237.649536765564,2019-11
8155,10031,2019-12-31,2227.3504683914352,2019-12
8297,10031,2020-01-31,2262.224458464827,2020-01
8439,10031,2020-02-29,2265.7756016874773,2020-02
8581,10031,2020-03-31,2314.744159160361,2020-03
8723,10031,2020-04-30,2322.824951247076,2020-04
8865,10031,2020-05-31,2300.9166555768343,2020-05
9007,10031,2020-06-30,2247.588996770597,2020-06
9149,10031,2020-07-31,2196.204436589598,2020-07
9291,10031,2020-08-31,2181.4112226168386,2020-08
9433,10031,2020-09-30,2124.063848814625,2020-09
9575,10031,2020-10-31,2081.3814976028925,2020-10
9717,10031,2020-11-30,2056.4108396388765,2020-11
9859,10031,2020-12-31,2029.9264008605128,2020-12
10001,10031,2021-01-31,2032.5627210943146,2021-01
10143,10031,2021-02-28,2012.057132477691,2021-02
10285,10031,2021-03-31,2028.1897289930246,2021-03
10427,10031,2021-04-30,2050.8264795966465,2021-04
10569,10031,2021-05-31,2082.4086781300334,2021-05
10711,10031,2021-06-30,2117.9134828035512,2021-06
10853,10031,2021-07-31,2155.9858208890673,2021-07
10995,10031,2021-08-31,2197.211996952409,2021-08
11137,10031,2021-09-30,2230.4199472627965,2021-09
11279,10031,2021-10-31,2230.961560190054,2021-10
11421,10031,2021-11-30,2233.6538710349428,2021-11
11563,10031,2021-12-31,2236.440720305672,2021-12
11705,10031,2022-01-31,2263.948645465966,2022-01
11847,10031,2022-02-28,2267.000301701556,2022-02
11989,10031,2022-03-31,2292.605522172142,2022-03
12131,10031,2022-04-30,2309.5190533764357,2022-04
12273,10031,2022-05-31,2373.8588989327773,2022-05
12415,10031,2022-06-30,2422.262195018701,2022-06
12557,10031,2022-07-31,2448.97001894529,2022-07
12699,10031,2022-08-31,2488.891182333573,2022-08
12841,10031,2022-09-30,2511.1674204451724,2022-09
12983,10031,2022-10-31,2526.976174223304,2022-10
13125,10031,2022-11-30,2501.921902153924,2022-11
13267,10031,2022-12-31,2489.503637763009,2022-12
13409,10031,2023-01-31,2494.9900543900544,2023-01
48,10032,2015-03-31,1779.5524327854064,2015-03
190,10032,2015-04-30,1804.6617515067928,2015-04
332,10032,2015-05-31,1794.4151856896347,2015-05
474,10032,2015-06-30,1832.876501845696,2015-06
616,10032,2015-07-31,1846.9085677859305,2015-07
758,10032,2015-08-31,1874.5986295814466,2015-08
900,10032,2015-09-30,1885.789410942068,2015-09
1042,10032,2015-10-31,1906.766125948816,2015-10
1184,10032,2015-11-30,1895.0598838890078,2015-11
1326,10032,2015-12-31,1870.8545564776596,2015-12
1468,10032,2016-01-31,1849.2405238822248,2016-01
1610,10032,2016-02-29,1837.6233869540415,2016-02
1752,10032,2016-03-31,1833.49893005107,2016-03
1894,10032,2016-04-30,1850.5216517974768,2016-04
2036,10032,2016-05-31,1869.453285192568,2016-05
2178,10032,2016-06-30,1882.0359889641597,2016-06
2320,10032,2016-07-31,1888.1864815921067,2016-07
2462,10032,2016-08-31,1885.5547491408493,2016-08
2604,10032,2016-09-30,1914.2515474886334,2016-09
2746,10032,2016-10-31,1900.662822282121,2016-10
2888,10032,2016-11-30,1917.793625126659,2016-11
3030,10032,2016-12-31,1903.2337048901247,2016-12
3172,10032,2017-01-31,1914.866117070743,2017-01
3314,10032,2017-02-28,1922.9589224334195,2017-02
3456,10032,2017-03-31,1926.0931945844327,2017-03
3598,10032,2017-04-30,1959.1604876585627,2017-04
3740,10032,2017-05-31,1967.7267745955166,2017-05
3882,10032,2017-06-30,1993.696011286465,2017-06
4024,10032,2017-07-31,1992.0680126444156,2017-07
4166,10032,2017-08-31,1997.4111548640576,2017-08
4308,10032,2017-09-30,1994.0688702332814,2017-09
4450,10032,2017-10-31,1990.1226856308567,2017-10
4592,10032,2017-11-30,1976.9774587154557,2017-11
4734,10032,2017-12-31,1970.7617073585727,2017-12
4876,10032,2018-01-31,1953.694449664416,2018-01
5018,10032,2018-02-28,1961.984081235116,2018-02
5160,10032,2018-03-31,1974.1355895047006,2018-03
5302,10032,2018-04-30,1979.1807831157228,2018-04
5444,10032,2018-05-31,1992.6794437129638,2018-05
5586,10032,2018-06-30,2001.972587760516,2018-06
5728,10032,2018-07-31,2022.9380220686264,2018-07
5870,10032,2018-08-31,2013.0008163387567,2018-08
6012,10032,2018-09-30,2008.8267661339646,2018-09
6154,10032,2018-10-31,2007.0852442862392,2018-10
6296,10032,2018-11-30,2001.909189323217,2018-11
6438,10032,2018-12-31,1995.1321402357532,2018-12
6580,10032,2019-01-31,1973.5434663309875,2019-01
6722,10032,2019-02-28,1965.7151350744684,2019-02
6864,10032,2019-03-31,1955.5493222385687,2019-03
7006,10032,2019-04-30,1980.0737516224592,2019-04
7148,10032,2019-05-31,2003.6511468680624,2019-05
7290,10032,2019-06-30,2046.6669061943078,2019-06
7432,10032,2019-07-31,2058.3747764807567,2019-07
7574,10032,2019-08-31,2079.4460070068812,2019-08
7716,10032,2019-09-30,2079.4996603029667,2019-09
7858,10032,2019-10-31,2064.003050330115,2019-10
8000,10032,2019-11-30,2044.5718569348144,2019-11
8142,10032,2019-12-31,2018.1294129475893,2019-12
8284,10032,2020-01-31,2039.453335839223,2020-01
8426,10032,2020-02-29,2042.6750899426402,2020-02
8568,10032,2020-03-31,2064.108902309981,2020-03
8710,10032,2020-04-30,2053.556458696107,2020-04
8852,10032,2020-05-31,2047.927618778411,2020-05
8994,10032,2020-06-30,2033.4461549620464,2020-06
9136,10032,2020-07-31,2027.9849890349217,2020-07
9278,10032,2020-08-31,2004.650772666771,2020-08
9420,10032,2020-09-30,1969.5357978415257,2020-09
9562,10032,2020-10-31,1920.0078402971408,2020-10
9704,10032,2020-11-30,1875.7985489340988,2020-11
9846,10032,2020-12-31,1845.7068013648773,2020-12
9988,10032,2021-01-31,1855.8920870770269,2021-01
10130,10032,2021-02-28,1883.0789187883026,2021-02
10272,10032,2021-03-31,1905.3656505186495,2021-03
10414,10032,2021-04-30,1912.6565930214224,2021-04
10556,10032,2021-05-31,1925.2181742065206,2021-05
10698,10032,2021-06-30,1948.9796311379557,2021-06
10840,10032,2021-07-31,1960.5843836570145,2021-07
10982,10032,2021-08-31,1978.0809533503332,2021-08
11124,10032,2021-09-30,1981.2045155069306,2021-09
11266,10032,2021-10-31,2019.0566620091479,2021-10
11408,10032,2021-11-30,2030.0095704661364,2021-11
11550,10032,2021-12-31,2041.8328770242574,2021-12
11692,10032,2022-01-31,2066.8701409529576,2022-01
11834,10032,2022-02-28,2090.6278297102285,2022-02
11976,10032,2022-03-31,2126.705456520241,2022-03
12118,10032,2022-04-30,2124.872998140422,2022-04
12260,10032,2022-05-31,2170.996553640268,2022-05
12402,10032,2022-06-30,2242.7019715136626,2022-06
12544,10032,2022-07-31,2283.313488272447,2022-07
12686,10032,2022-08-31,2311.4159542177804,2022-08
12828,10032,2022-09-30,2273.8650433946264,2022-09
12970,10032,2022-10-31,2244.653966004677,2022-10
13112,10032,2022-11-30,2267.571858163789,2022-11
13254,10032,2022-12-31,2287.259681145748,2022-12
13396,10032,2023-01-31,2314.7466491841487,2023-01
59,10033,2015-03-31,1976.4911859720999,2015-03
201,10033,2015-04-30,1975.2037902054356,2015-04
343,10033,2015-05-31,1971.7038603406602,2015-05
485,10033,2015-06-30,1993.2733100189407,2015-06
627,10033,2015-07-31,2016.990809441632,2015-07
769,10033,2015-08-31,2038.5134950674426,2015-08
911,10033,2015-09-30,2056.6001677100994,2015-09
1053,10033,2015-10-31,2051.1023187283727,2015-10
1195,10033,2015-11-30,2043.1252546175965,2015-11
1337,10033,2015-12-31,2017.454197966114,2015-12
1479,10033,2016-01-31,2013.5838464568435,2016-01
1621,10033,2016-02-29,2013.719127979772,2016-02
1763,10033,2016-03-31,2016.67275509899,2016-03
1905,10033,2016-04-30,2050.2974197136264,2016-04
2047,10033,2016-05-31,2063.166376767885,2016-05
2189,10033,2016-06-30,2104.6132909961702,2016-06
2331,10033,2016-07-31,2119.5868296787257,2016-07
2473,10033,2016-08-31,2147.749024496692,2016-08
2615,10033,2016-09-30,2148.2471383935385,2016-09
2757,10033,2016-10-31,2172.453895269667,2016-10
2899,10033,2016-11-30,2168.075211730269,2016-11
3041,10033,2016-12-31,2175.6507159329744,2016-12
3183,10033,2017-01-31,2121.452750865125,2017-01
3325,10033,2017-02-28,2083.1375757457904,2017-02
3467,10033,2017-03-31,2054.8382476992915,2017-03
3609,10033,2017-04-30,2070.954134492049,2017-04
3751,10033,2017-05-31,2109.525698188268,2017-05
3893,10033,2017-06-30,2145.439678740854,2017-06
4035,10033,2017-07-31,2166.8972381853655,2017-07
4177,10033,2017-08-31,2177.519824397878,2017-08
4319,10033,2017-09-30,2167.003151872059,2017-09
4461,10033,2017-10-31,2169.527204649431,2017-10
4603,10033,2017-11-30,2137.2365060474744,2017-11
4745,10033,2017-12-31,2140.9531220504555,2017-12
4887,10033,2018-01-31,2114.14146840113,2018-01
5029,10033,2018-02-28,2145.3131147042927,2018-02
5171,10033,2018-03-31,2155.2999962416598,2018-03
5313,10033,2018-04-30,2177.066043633905,2018-04
5455,10033,2018-05-31,2172.5206224194453,2018-05
5597,10033,2018-06-30,2174.4708664772643,2018-06
5739,10033,2018-07-31,2199.342543955577,2018-07
5881,10033,2018-08-31,2220.530104604357,2018-08
6023,10033,2018-09-30,2265.038261530085,2018-09
6165,10033,2018-10-31,2271.5822641061,2018-10
6307,10033,2018-11-30,2280.246137852362,2018-11
6449,10033,2018-12-31,2260.3414936409663,2018-12
6591,10033,2019-01-31,2257.756774228516,2019-01
6733,10033,2019-02-28,2243.954451599083,2019-02
6875,10033,2019-03-31,2220.924405281257,2019-03
7017,10033,2019-04-30,2214.1105291931535,2019-04
7159,10033,2019-05-31,2224.8730748966345,2019-05
7301,10033,2019-06-30,2254.337817548657,2019-06
7443,10033,2019-07-31,2259.4211739018915,2019-07
7585,10033,2019-08-31,2280.8329249598296,2019-08
7727,10033,2019-09-30,2274.7097801731093,2019-09
7869,10033,2019-10-31,2269.468395445229,2019-10
8011,10033,2019-11-30,2241.701131078496,2019-11
8153,10033,2019-12-31,2225.541307486052,2019-12
8295,10033,2020-01-31,2241.643289378846,2020-01
8437,10033,2020-02-29,2251.514498229041,2020-02
8579,10033,2020-03-31,2250.4243563841933,2020-03
8721,10033,2020-04-30,2236.830005876539,2020-04
8863,10033,2020-05-31,2234.022039869547,2020-05
9005,10033,2020-06-30,2248.1663015370973,2020-06
9147,10033,2020-07-31,2241.6612117858135,2020-07
9289,10033,2020-08-31,2234.134934235216,2020-08
9431,10033,2020-09-30,2195.8564981977866,2020-09
9573,10033,2020-10-31,2179.5488455448112,2020-10
9715,10033,2020-11-30,2151.1258350204334,2020-11
9857,10033,2020-12-31,2136.8367170456218,2020-12
9999,10033,2021-01-31,2092.0592586356147,2021-01
10141,10033,2021-02-28,2087.2515381417375,2021-02
10283,10033,2021-03-31,2108.7334432623443,2021-03
10425,10033,2021-04-30,2160.1903460172216,2021-04
10567,10033,2021-05-31,2172.289978598943,2021-05
10709,10033,2021-06-30,2158.022018579863,2021-06
10851,10033,2021-07-31,2154.171925159935,2021-07
10993,10033,2021-08-31,2159.466026960232,2021-08
11135,10033,2021-09-30,2215.3265052371967,2021-09
11277,10033,2021-10-31,2233.8267411825314,2021-10
11419,10033,2021-11-30,2237.4334220126725,2021-11
11561,10033,2021-12-31,2228.5270994905122,2021-12
11703,10033,2022-01-31,2229.003457068847,2022-01
11845,10033,2022-02-28,2267.0085274956114,2022-02
11987,10033,2022-03-31,2278.4622388841435,2022-03
12129,10033,2022-04-30,2328.2883819145122,2022-04
12271,10033,2022-05-31,2360.9025234825804,2022-05
12413,10033,2022-06-30,2422.7025502229817,2022-06
12555,10033,2022-07-31,2431.3241652187426,2022-07
12697,10033,2022-08-31,2482.805485354855,2022-08
12839,10033,2022-09-30,2463.9989087944346,2022-09
12981,10033,2022-10-31,2466.357234042801,2022-10
13123,10033,2022-11-30,2430.727349731639,2022-11
13265,10033,2022-12-31,2428.4147607676628,2022-12
13407,10033,2023-01-31,2465.8886363636357,2023-01
82,10034,2015-03-31,,2015-03
224,10034,2015-04-30,,2015-04
366,10034,2015-05-31,,2015-05
508,10034,2015-06-30,1794.3731872806354,2015-06
650,10034,2015-07-31,1804.3252393001903,2015-07
792,10034,2015-08-31,1774.492012817388,2015-08
934,10034,2015-09-30,1790.5635826754412,2015-09
1076,10034,2015-10-31,1801.7567712229688,2015-10
1218,10034,2015-11-30,1798.8030658592652,2015-11
1360,10034,2015-12-31,1789.049323913965,2015-12
1502,10034,2016-01-31,1792.3186374268575,2016-01
1644,10034,2016-02-29,1800.963400032021,2016-02
1786,10034,2016-03-31,1823.9100674521235,2016-03
1928,10034,2016-04-30,1812.2521953866421,2016-04
2070,10034,2016-05-31,1807.2781943178095,2016-05
2212,10034,2016-06-30,1819.6633323846613,2016-06
2354,10034,2016-07-31,1837.7407915484555,2016-07
2496,10034,2016-08-31,1853.8542069439245,2016-08
2638,10034,2016-09-30,1844.4627819840148,2016-09
2780,10034,2016-10-31,1844.8449962641605,2016-10
2922,10034,2016-11-30,1849.5095957992492,2016-11
3064,10034,2016-12-31,1837.3586362880294,2016-12
3206,10034,2017-01-31,1830.685113037496,2017-01
3348,10034,2017-02-28,1810.077338914142,2017-02
3490,10034,2017-03-31,1812.4219418537164,2017-03
3632,10034,2017-04-30,1821.9149197173824,2017-04
3774,10034,2017-05-31,1841.7773550531376,2017-05
3916,10034,2017-06-30,1862.4922809288864,2017-06
4058,10034,2017-07-31,1873.657011292642,2017-07
4200,10034,2017-08-31,1882.5127091852514,2017-08
4342,10034,2017-09-30,1876.4778292568021,2017-09
4484,10034,2017-10-31,1858.8552185766305,2017-10
4626,10034,2017-11-30,1856.6575357454765,2017-11
4768,10034,2017-12-31,1854.51806452334,2017-12
4910,10034,2018-01-31,1871.747211580416,2018-01
5052,10034,2018-02-28,1881.000356480528,2018-02
5194,10034,2018-03-31,1908.8320677359266,2018-03
5336,10034,2018-04-30,1934.644834548156,2018-04
5478,10034,2018-05-31,1936.1536225673055,2018-05
5620,10034,2018-06-30,1927.454857495287,2018-06
5762,10034,2018-07-31,1923.6645587238195,2018-07
5904,10034,2018-08-31,1924.009207164527,2018-08
6046,10034,2018-09-30,1931.513484033945,2018-09
6188,10034,2018-10-31,1920.327077595245,2018-10
