,irs_zip_code,Total_income_A02650,Total_returns_N02650
7819,51040,92502.0,1590.0
7820,51041,237735.0,2810.0
7821,51046,46890.0001,730.0
7822,51047,19568.0,310.0
7823,51048,17440.0002,250.0
7824,51049,11687.0002,210.0
7825,51050,87715.0,1200.0
7826,51052,31491.0,490.0
7827,51053,34002.0001,490.0
7828,51054,209418.0,2760.0
7829,51055,46968.0,700.0
7830,51056,12500.0002,210.0
7831,51058,29282.0,450.0
7832,51060,15112.0001,260.0
7833,51061,12273.0003,200.0
7834,51062,17334.0001,280.0
7835,51063,31134.0,490.0
7836,51101,16877.0001,430.0
7837,51103,330123.0,7520.0
7838,51104,662556.0,10730.0
7839,51105,151834.0,4240.0
7840,51106,870052.0,13760.0
7841,51108,207623.0,2790.0
7842,51109,72860.0,1500.0
7843,51201,199619.0,2830.0
7844,51230,16076.0001,210.0
7845,51231,8617.0002,130.0
7846,51232,23099.0,370.0
7847,51234,39650.0001,550.0
7848,51235,33297.0,460.0
7849,51237,45821.0,760.0
7850,51238,48507.0,570.0
7851,51239,105773.0,1420.0
7852,51240,57498.0,780.0
7853,51241,65186.0,840.0
7854,51243,21517.0,370.0
7855,51245,42669.0,610.0
7856,51246,133313.0,1650.0
7857,51247,224610.0,2250.0
7858,51248,58148.0,830.0
7859,51249,99210.0,1590.0
7860,51250,343365.0,3510.0
7861,51301,408500.0,6060.0
7862,51331,71110.0,630.0
7863,51333,13553.0001,230.0
7864,51334,185329.0,3280.0
7865,51338,28772.0,470.0
7866,51342,31758.0,570.0
7867,51343,6821.0003,120.0
7868,51345,10382.0002,160.0
7869,51346,69716.0,1090.0
7870,51347,50777.0001,760.0
7871,51350,10889.0002,200.0
7872,51351,186219.0,2380.0
7873,51354,30047.0,460.0
7874,51355,67859.0,560.0
7875,51357,17575.0,300.0
7876,51358,35612.0,630.0
7877,51360,378989.0,4410.0
7878,51364,17228.0,300.0
7879,51365,8842.0002,180.0
7880,51366,10622.0001,160.0
7881,51401,435712.0,5870.0
7882,51430,25568.0,370.0
7883,51431,11018.0002,180.0
7884,51433,17352.0,320.0
7885,51436,39427.0,470.0
7886,51439,24308.0,390.0
7887,51440,10779.0002,170.0
7888,51441,7024.0002,150.0
7889,51442,261433.0,4340.0
7890,51443,55245.0,800.0
7891,51445,122391.0,1330.0
7892,51446,15011.0001,250.0
7893,51448,15275.0001,260.0
7894,51449,61226.0,940.0
7895,51450,53685.0,830.0
7896,51453,18290.0,270.0
7897,51454,36061.0,580.0
7898,51455,77902.0,1070.0
7899,51458,47340.0,650.0
7900,51461,37526.0,550.0
7901,51462,28180.0,480.0
7902,51463,21371.0001,280.0
7903,51465,19871.0,330.0
7904,51466,33829.0001,480.0
7905,51467,20520.0,300.0
7906,51501,719856.0,16000.0
7907,51503,1288026.0,17250.0
7908,51510,94620.0,1690.0
7909,51521,75524.0,1130.0
7910,51523,8515.0002,160.0
7911,51525,38750.0001,570.0
7912,51526,68555.0,820.0
7913,51527,18067.0001,280.0
7914,51528,22770.0,430.0
7915,51529,57514.0,750.0
7916,51530,22559.0,360.0
7917,51531,24212.0,370.0
7918,51532,15185.0002,270.0
7919,51533,25318.0,400.0
7920,51534,366397.0,4250.0
7921,51535,48635.0,820.0
7922,51536,11494.0002,210.0
7923,51537,216910.0,3120.0
7924,51540,12327.0003,190.0
7925,51541,10348.0003,160.0
7926,51542,46941.0,490.0
7927,51543,9025.0002,190.0
7928,51544,19275.0001,300.0
7929,51545,6603.0003,130.0
7930,51546,94953.0,1280.0
7931,51548,18953.0002,220.0
7932,51549,14260.0002,210.0
7933,51551,62066.0001,870.0
7934,51552,7955.0002,120.0
7935,51553,33246.0,450.0
7936,51555,159790.0,2430.0
7937,51556,11875.0003,210.0
7938,51557,24127.0001,370.0
7939,51558,14404.0001,240.0
7940,51559,65459.0,870.0
7941,51560,63206.0,940.0
7942,51561,33215.0001,430.0
7943,51562,18364.0,240.0
7944,51563,21609.0,340.0
7945,51564,11980.0002,220.0
7946,51565,18958.0002,250.0
7947,51566,175679.0,3170.0
7948,51570,32478.0,540.0
7949,51571,25445.0001,310.0
7950,51572,9014.0002,180.0
7951,51573,34053.0,510.0
7952,51575,71451.0,800.0
7953,51576,87242.0,1030.0
7954,51577,32181.0,520.0
7955,51579,69085.0,1000.0
7956,51601,150548.0,2610.0
7957,51631,7121.0002,150.0
7958,51632,167121.0,2770.0
7959,51636,9877.0003,180.0
7960,51638,33237.0,540.0
7961,51639,25844.0001,380.0
7962,51640,44201.0,660.0
7963,51645,7593.0002,110.0
7964,51646,18335.0001,340.0
7965,51649,8687.0002,150.0
7966,51650,7708.0003,150.0
7967,51652,52170.0,810.0
7968,51653,42935.0001,600.0
7969,51654,15539.0002,220.0
7970,52001,1088756.0,20170.0
7971,52002,671521.0,8510.0
7972,52003,850411.0,7130.0
7973,52031,190144.0,2430.0
7974,52032,42041.0,710.0
7975,52033,116394.0,1600.0
7976,52035,22563.0,410.0
7977,52037,36297.0,520.0
7978,52038,11868.0002,220.0
7979,52039,41478.0001,560.0
7980,52040,210940.0,3020.0
7981,52041,43476.0,700.0
7982,52042,47442.0,760.0
7983,52043,75577.0,1040.0
7984,52045,79175.0001,1220.0
7985,52046,75876.0,1120.0
7986,52047,15604.0001,270.0
7987,52048,7825.0001,150.0
7988,52049,39760.0,630.0
7989,52050,12715.0002,200.0
7990,52052,84151.0,1400.0
7991,52053,31968.0,530.0
7992,52054,31576.0,450.0
7993,52057,251538.0,3860.0
7994,52060,232749.0,4000.0
7995,52064,22093.0,390.0
7996,52065,26054.0,420.0
7997,52068,254643.0,2250.0
7998,52069,43171.0,750.0
7999,52070,26195.0,480.0
8000,52072,9636.0001,200.0
8001,52073,52341.0,770.0
8002,52074,7658.0002,130.0
8003,52076,53610.0,950.0
8004,52077,8181.0001,180.0
8005,52078,26280.0,400.0
8006,52079,24586.0,360.0
8007,52101,446056.0,5840.0
8008,52132,50583.0,850.0
8009,52133,12722.0,230.0
8010,52134,6885.0001,120.0
8011,52135,28586.0,400.0
8012,52136,167893.0,2850.0
8013,52140,14884.0,240.0
8014,52141,39799.0,640.0
8015,52142,35430.0,550.0
8016,52144,38705.0,560.0
8017,52146,28417.0,460.0
8018,52147,27108.0,470.0
8019,52151,56920.0001,980.0
8020,52154,31010.0,470.0
8021,52155,35654.0,560.0
8022,52156,20910.0,330.0
8023,52157,47992.0,840.0
8024,52159,67415.0,1070.0
8025,52160,26562.0,390.0
8026,52161,39818.0,630.0
8027,52162,69753.0,1440.0
8028,52165,28932.0,500.0
8029,52169,6429.0,190.0
8030,52170,15918.0002,250.0
8031,52171,27113.0,440.0
8032,52172,167148.0,2850.0
8033,52175,98258.0,1560.0
8034,52201,38099.0,590.0
8035,52202,40488.0,530.0
8036,52203,78839.0,950.0
8037,52205,256606.0,3680.0
8038,52206,105863.0,1220.0
8039,52207,8413.0002,160.0
8040,52208,79844.0,1370.0
8041,52209,36264.0,530.0
8042,52210,20575.0001,330.0
8043,52211,94217.0,1290.0
8044,52212,7394.0001,140.0
8045,52213,169533.0,2110.0
8046,52214,109581.0,1510.0
8047,52215,21331.0,390.0
8048,52216,41122.0,690.0
8049,52217,13944.0001,220.0
8050,52218,49049.0,750.0
8051,52222,15804.0,280.0
8052,52223,61093.0,700.0
8053,52224,68576.0,890.0
8054,52225,12700.0001,220.0
8055,52227,134416.0,1450.0
8056,52228,153035.0,1720.0
8057,52229,18063.0001,320.0
8058,52231,10382.0003,150.0
8059,52233,247475.0,3540.0
8060,52236,17541.0001,230.0
8061,52237,40030.0,680.0
8062,52240,1022419.0,14610.0
8063,52241,967223.0,10830.0
8064,52245,908830.0,9950.0
8065,52246,839085.0,10040.0
8066,52247,168634.0,2460.0
8067,52248,53065.0,780.0
8068,52249,28734.0,420.0
8069,52251,12683.0002,220.0
8070,52253,117623.0,1560.0
8071,52254,22433.0,400.0
8072,52255,35353.0,570.0
8073,52257,8752.0002,130.0
8074,52301,108422.0,1780.0
8075,52302,1617794.0,20380.0
8076,52305,21545.0,310.0
8077,52306,51596.0001,810.0
8078,52309,9411.0003,180.0
8079,52310,197492.0,2930.0
8080,52313,10243.0003,180.0
8081,52314,210173.0,2360.0
8082,52315,34284.0,540.0
8083,52316,41929.0,730.0
8084,52317,872928.0,10560.0
8085,52318,29970.0,470.0
8086,52320,28810.0,530.0
8087,52321,9768.0001,190.0
8088,52322,87520.0,1160.0
8089,52323,16094.0001,320.0
8090,52324,105056.0,1210.0
8091,52325,29175.0,390.0
8092,52326,14578.0001,280.0
8093,52327,136363.0,1540.0
8094,52328,187682.0,1470.0
8095,52329,21951.0,350.0
8096,52330,27275.0,360.0
8097,52332,63060.0001,950.0
8098,52333,445480.0,3490.0
8099,52334,13476.0002,180.0
8100,52335,13669.0001,270.0
8101,52336,86943.0,1170.0
8102,52337,20377.0,390.0
8103,52338,212099.0,1680.0
8104,52339,107346.0,2310.0
8105,52340,208480.0,2840.0
8106,52341,55143.0,530.0
8107,52342,82705.0,1550.0
8108,52345,49812.0,700.0
8109,52346,37914.0,540.0
8110,52347,42994.0,690.0
8111,52349,222046.0,3390.0
8112,52351,60720.0,650.0
8113,52352,67072.0,910.0
8114,52353,277125.0,4410.0
8115,52354,11764.0002,180.0
8116,52355,6086.0003,120.0
8117,52356,81884.0,1230.0
8118,52358,144350.0,1980.0
8119,52359,6086.0002,120.0
8120,52361,183651.0,2330.0
8121,52362,25019.0,430.0
8122,52401,73388.0,990.0
8123,52402,1326822.0,20010.0
8124,52403,1058012.0,11360.0
8125,52404,1091045.0,20390.0
8126,52405,751353.0,12910.0
8127,52411,588776.0,3800.0
8128,52501,722330.0,13440.0
8129,52530,27030.0,450.0
8130,52531,160941.0,2660.0
8131,52533,30791.0,500.0
8132,52534,6299.0002,150.0
8133,52535,19688.0,370.0
8134,52536,24934.0,420.0
8135,52537,185763.0,2900.0
8136,52540,33388.0,630.0
8137,52542,8716.0002,160.0
8138,52543,6961.0003,110.0
8139,52544,172930.0,3380.0
8140,52549,14394.0003,290.0
8141,52550,10736.0003,220.0
8142,52551,16308.0,310.0
8143,52552,16804.0,320.0
8144,52553,44734.0,770.0
8145,52554,27012.0,580.0
8146,52555,6206.0002,130.0
8147,52556,355267.0,5550.0
8148,52560,8118.0002,170.0
8149,52561,23598.0,420.0
8150,52563,36739.0,620.0
8151,52565,51749.0,880.0
8152,52567,16482.0,290.0
8153,52569,17704.0001,290.0
8154,52570,16524.0002,320.0
8155,52571,46878.0001,710.0
8156,52572,21624.0,450.0
8157,52574,16375.0002,350.0
8158,52576,11964.0001,240.0
8159,52577,411564.0,6490.0
8160,52580,12328.0001,210.0
8161,52581,5722.0002,120.0
8162,52583,7502.0001,150.0
8163,52584,7188.0002,160.0
8164,52585,24718.0,410.0
8165,52586,14989.0002,240.0
8166,52590,22434.0,480.0
8167,52591,80659.0,1310.0
8168,52594,9515.0002,170.0
8169,52601,769571.0,13750.0
8170,52619,14214.0,280.0
8171,52620,18461.0001,370.0
8172,52621,23869.0001,330.0
8173,52623,61876.0,960.0
8174,52625,80477.0,1190.0
8175,52626,26110.0,530.0
8176,52627,350182.0,5580.0
8177,52630,8062.0002,170.0
8178,52632,259227.0,5270.0
8179,52635,14681.0002,300.0
8180,52637,85039.0,1190.0
8181,52638,16664.0001,280.0
8182,52639,47335.0,840.0
8183,52640,37993.0,590.0
8184,52641,304825.0,5290.0
8185,52644,11227.0002,190.0
8186,52645,86016.0001,1440.0
8187,52646,11503.0001,210.0
8188,52649,26090.0,430.0
8189,52650,29158.0001,400.0
8190,52651,14344.0002,280.0
8191,52653,91864.0001,1510.0
8192,52654,43488.0,710.0
8193,52655,131683.0,2090.0
8194,52656,83983.0,1080.0
8195,52658,37684.0,550.0
8196,52659,37014.0,650.0
8197,52660,8180.0001,110.0
8198,52720,26034.0,430.0
8199,52721,21993.0001,340.0
8200,52722,2190712.0,19780.0
8201,52726,187410.0,2290.0
8202,52727,11983.0002,200.0
8203,52729,24387.0,410.0
8204,52730,146521.0,2460.0
8205,52731,25835.0,410.0
8206,52732,652288.0,12080.0
8207,52737,9017.0002,200.0
8208,52738,93377.0,1590.0
8209,52739,17877.0002,580.0
8210,52742,286700.0,3650.0
8211,52745,18855.0002,290.0
8212,52746,32018.0,440.0
8213,52747,78101.0,1120.0
8214,52748,414092.0,4710.0
8215,52749,29318.0,470.0
8216,52750,18048.0,270.0
8217,52751,31698.0,530.0
8218,52753,303437.0,2880.0
8219,52754,42700.0,640.0
8220,52755,61589.0,1000.0
8221,52756,99539.0,1060.0
8222,52760,21489.0002,270.0
8223,52761,904373.0,14610.0
8224,52765,14249.0002,200.0
8225,52766,23434.0,380.0
8226,52768,51364.0001,700.0
8227,52769,18822.0002,260.0
8228,52772,167002.0,2400.0
8229,52773,81823.0,1140.0
8230,52776,140995.0,2350.0
8231,52777,34349.0,610.0
8232,52778,132862.0,1970.0
8233,52801,51444.0001,810.0
8234,52802,163901.0,4560.0
8235,52803,556904.0,10210.0
8236,52804,644435.0,12600.0
8237,52806,752706.0,13600.0
8238,52807,684472.0,7550.0
8239,99999,856446.0,16780.0
8240,0,100363935.0,1363290.0
8241,66002,298665.0,5450.0
8242,66006,265246.0,3470.0
8243,66007,427516.0,4830.0
8244,66008,8750.0003,120.0
8245,66010,9411.0001,230.0
8246,66012,341531.0,4920.0
8247,66013,216393.0,1170.0
8248,66014,9714.0003,190.0
8249,66015,18257.0001,350.0
8250,66016,16631.0002,250.0
8251,66017,8790.0002,150.0
8252,66018,268514.0,3200.0
8253,66020,56968.0001,800.0
8254,66021,82836.0,1210.0
8255,66023,25112.0,480.0
8256,66025,258626.0,3720.0
8257,66026,18903.0002,290.0
8258,66027,120079.0,1550.0
8259,66030,753666.0,11390.0
8260,66032,122199.0,2250.0
8261,66033,20270.0001,350.0
8262,66035,25439.0,430.0
8263,66039,12748.0002,250.0
8264,66040,94395.0001,1700.0
8265,66041,21538.0001,340.0
8266,66042,20838.0001,360.0
8267,66043,307364.0,4500.0
8268,66044,624258.0,10860.0
8269,66046,465784.0,9150.0
8270,66047,764415.0,9350.0
8271,66048,962101.0,16030.0
8272,66049,1380419.0,15810.0
8273,66050,62695.0,910.0
8274,66052,83370.0,990.0
8275,66053,363896.0,3920.0
8276,66054,83064.0001,1350.0
8277,66056,43598.0,820.0
8278,66058,8674.0003,160.0
8279,66060,28449.0,450.0
8280,66061,2853546.0,30680.0
8281,66062,3222479.0,36680.0
8282,66064,130754.0001,2710.0
8283,66066,81537.0,1230.0
8284,66067,410426.0,7440.0
8285,66070,82256.0001,1230.0
8286,66071,432033.0,6040.0
8287,66072,29174.0,490.0
8288,66073,74893.0001,1120.0
8289,66075,45616.0,940.0
8290,66076,56140.0,980.0
8291,66078,24809.0,450.0
8292,66079,23581.0001,360.0
8293,66080,26084.0,490.0
8294,66083,518169.0,5670.0
8295,66085,869693.0,5100.0
8296,66086,404601.0,5080.0
8297,66087,54831.0001,910.0
8298,66088,66344.0001,1050.0
8299,66090,68998.0,1180.0
8300,66091,6616.0002,160.0
8301,66092,138861.0,1990.0
8302,66093,17116.0,290.0
8303,66094,8999.0002,190.0
8304,66095,22910.0001,440.0
8305,66097,26448.0,450.0
8306,66101,146306.0,4750.0
8307,66102,414378.0,12090.0
8308,66103,252152.0,6050.0
8309,66104,427240.0001,12020.0
8310,66105,32528.0001,1040.0
8311,66106,475184.0,11140.0
8312,66109,920179.0,12640.0
8313,66111,209973.0,4250.0
8314,66112,268554.0001,6210.0
8315,66202,607275.0,9630.0
8316,66203,570603.0,10110.0
8317,66204,578995.0,10110.0
8318,66205,976484.0,7210.0
8319,66206,1167794.0,5220.0
8320,66207,1165155.0,7370.0
8321,66208,2367992.0,11090.0
8322,66209,1798798.0,9960.0
8323,66210,840568.0,10230.0
8324,66211,880020.0,2890.0
8325,66212,1098350.0,17110.0
8326,66213,1719542.0,15500.0
8327,66214,396768.0,6350.0
8328,66215,1001794.0,13490.0
8329,66216,1144463.0,12660.0
8330,66217,409506.0,2770.0
8331,66218,485797.0,4350.0
8332,66219,650867.0,7260.0
8333,66220,745535.0,4110.0
8334,66221,2597601.0,10810.0
8335,66223,1466736.0,12180.0
8336,66224,1701721.0,6410.0
8337,66226,812483.0,6680.0
8338,66227,571314.0,4530.0
8339,66401,55333.0001,830.0
8340,66402,139346.0,1450.0
8341,66403,22701.0,360.0
8342,66404,16811.0001,230.0
8343,66406,10586.0001,180.0
8344,66407,15685.0002,220.0
8345,66408,14767.0,200.0
8346,66409,140424.0,1620.0
8347,66411,27269.0,550.0
8348,66412,9620.0001,160.0
8349,66413,47681.0,890.0
8350,66414,71551.0,1250.0
8351,66415,26564.0,390.0
8352,66416,12027.0002,240.0
8353,66417,12563.0002,180.0
8354,66418,14094.0002,260.0
8355,66419,8501.0002,190.0
8356,66422,12000.0002,220.0
8357,66423,23429.0,410.0
8358,66424,15400.0002,270.0
8359,66425,11324.0001,230.0
8360,66427,44985.0,610.0
8361,66428,9917.0001,170.0
8362,66429,17286.0002,310.0
8363,66431,15022.0001,290.0
8364,66432,10763.0001,190.0
8365,66434,128593.0,2180.0
8366,66436,161416.0,2640.0
8367,66438,8547.0002,160.0
8368,66439,46564.0,1120.0
8369,66440,60817.0,960.0
8370,66441,576258.0,12140.0
8371,66442,219524.0,5550.0
8372,66449,20835.0001,360.0
8373,66451,49887.0001,850.0
8374,66502,1000024.0,17410.0
8375,66503,735038.0,7720.0
8376,66507,39403.0,570.0
8377,66508,156383.0,2120.0
8378,66509,58900.0,1180.0
8379,66510,21936.0001,350.0
8380,66512,105755.0,1660.0
8381,66514,52628.0001,740.0
8382,66515,11941.0002,210.0
8383,66516,8305.0002,170.0
8384,66517,33938.0,810.0
8385,66520,23153.0,320.0
8386,66521,40268.0,690.0
8387,66523,90996.0,1750.0
8388,66524,78759.0001,1240.0
8389,66526,21437.0,380.0
8390,66528,16242.0002,340.0
8391,66531,38313.0,620.0
8392,66532,16945.0002,260.0
8393,66533,50888.0001,820.0
8394,66534,126507.0,1750.0
8395,66535,105496.0,1480.0
8396,66536,103652.0,1710.0
8397,66537,36002.0,640.0
8398,66538,122232.0,1650.0
8399,66539,105547.0,1390.0
8400,66540,12050.0002,220.0
8401,66542,130498.0,1740.0
8402,66543,22296.0001,380.0
8403,66544,12052.0001,180.0
8404,66546,42076.0001,550.0
8405,66547,310661.0,4130.0
8406,66548,25308.0,460.0
8407,66549,46805.0001,740.0
8408,66550,13902.0002,260.0
8409,66552,9138.0002,180.0
8410,66554,16340.0002,240.0
8411,66603,22765.0001,660.0
8412,66604,580854.0,11400.0
8413,66605,449611.0,9430.0
8414,66606,270476.0,5330.0
8415,66607,106105.0,3790.0
8416,66608,89343.0,3200.0
8417,66609,202515.0,3790.0
8418,66610,600986.0,4980.0
8419,66611,267181.0,5010.0
8420,66612,24868.0001,830.0
8421,66614,1114004.0,15960.0
8422,66615,133680.0,1670.0
8423,66616,101883.0,2790.0
8424,66617,295763.0,4490.0
8425,66618,387642.0,4780.0
8426,66619,59819.0,1490.0
8427,66701,235518.0,4980.0
8428,66710,13070.0,290.0
8429,66711,10766.0003,230.0
8430,66712,38381.0,820.0
8431,66713,108536.0001,2320.0
8432,66716,7650.0002,190.0
8433,66717,10317.0002,210.0
8434,66720,248504.0,4800.0
8435,66724,20010.0001,440.0
8436,66725,128445.0,2350.0
8437,66732,4453.0002,110.0
8438,66733,49836.0,890.0
8439,66734,8660.0003,150.0
8440,66735,11953.0003,230.0
8441,66736,87511.0,1590.0
8442,66738,7887.0002,160.0
8443,66739,95808.0001,2110.0
8444,66740,8747.0002,180.0
8445,66743,104651.0,1900.0
8446,66746,5627.0002,110.0
8447,66748,65019.0001,1230.0
8448,66749,163438.0,3420.0
8449,66751,12669.0002,330.0
8450,66753,25179.0,450.0
8451,66754,6940.0002,170.0
8452,66755,23758.0,480.0
8453,66756,18590.0002,380.0
8454,66757,66210.0,1430.0
8455,66761,4894.0001,100.0
8456,66762,623657.0,10230.0
8457,66763,85766.0001,1590.0
8458,66767,8514.0001,200.0
8459,66769,9234.0001,220.0
8460,66770,28818.0,510.0
8461,66771,23533.0,440.0
8462,66772,5252.0002,150.0
8463,66773,28647.0002,320.0
8464,66776,24215.0,530.0
8465,66777,11289.0001,230.0
8466,66779,14093.0001,290.0
8467,66780,11211.0002,240.0
8468,66781,24419.0,490.0
8469,66783,49192.0,1000.0
8470,66801,678765.0,12570.0
8471,66830,8209.0002,130.0
8472,66833,13609.0001,260.0
8473,66834,23876.0,420.0
8474,66835,31450.0,560.0
8475,66839,123522.0,1870.0
8476,66840,18555.0001,310.0
8477,66842,8478.0002,130.0
8478,66845,25708.0,460.0
8479,66846,115691.0,1580.0
8480,66849,12114.0003,230.0
8481,66851,8859.0002,220.0
8482,66852,16489.0,290.0
8483,66853,6239.0003,140.0
8484,66854,17523.0,340.0
8485,66856,50049.0001,740.0
8486,66857,21925.0,400.0
8487,66858,10565.0002,190.0
8488,66860,31827.0,550.0
8489,66861,83322.0,1470.0
8490,66864,10536.0003,210.0
8491,66865,35828.0,500.0
8492,66866,38874.0,700.0
8493,66868,19085.0002,280.0
8494,66869,17087.0,340.0
8495,66871,35514.0,570.0
8496,66872,21709.0,420.0
8497,66873,6308.0002,150.0
8498,66901,147090.0,2870.0
8499,66933,5866.0002,130.0
8500,66935,63013.0,1210.0
8501,66936,6241.0002,140.0
8502,66937,21656.0,370.0
8503,66938,25760.0,450.0
8504,66939,16912.0001,260.0
8505,66940,6018.0002,150.0
8506,66941,8243.0002,110.0
8507,66942,4826.0001,100.0
8508,66943,12473.0001,230.0
8509,66945,34053.0,520.0
8510,66948,9826.0001,200.0
8511,66949,14335.0,280.0
8512,66951,19046.0,340.0
8513,66952,12041.0,180.0
8514,66953,15782.0,280.0
8515,66956,28631.0,580.0
8516,66958,4642.0002,120.0
8517,66962,9971.0002,150.0
8518,66966,16401.0001,290.0
8519,66967,54446.0,1020.0
8520,66968,42192.0,790.0
8521,67001,83606.0,880.0
8522,67002,844018.0,7230.0
8523,67003,53361.0001,1120.0
8524,67004,17770.0,340.0
8525,67005,336037.0,6810.0
8526,67008,9707.0002,190.0
8527,67009,12306.0001,300.0
8528,67010,395610.0,6320.0
8529,67013,78617.0,1350.0
8530,67017,105930.0,1140.0
8531,67019,22343.0,380.0
8532,67020,42323.0,790.0
8533,67022,33445.0,630.0
8534,67023,5505.0002,110.0
8535,67024,15631.0002,290.0
8536,67025,142819.0,1850.0
8537,67026,168868.0,2190.0
8538,67029,23519.0,450.0
8539,67030,142606.0,1410.0
8540,67031,61890.0,990.0
8541,67035,28389.0,420.0
8542,67037,1029279.0,14460.0
8543,67038,10451.0003,210.0
8544,67039,101507.0,1500.0
8545,67042,391782.0,7310.0
8546,67045,72109.0001,1440.0
8547,67047,12942.0002,270.0
8548,67050,73726.0,920.0
8549,67051,11669.0002,180.0
8550,67052,406837.0,4220.0
8551,67054,34184.0,550.0
8552,67056,87784.0,1430.0
8553,67058,45056.0,830.0
8554,67059,20858.0,360.0
8555,67060,360550.0,6600.0
8556,67062,127631.0,1820.0
8557,67063,119026.0,1530.0
8558,67066,8041.0002,120.0
