,zillow_zip,zillow_month_day,zillow_sales_value_index,zillow_month
1471,11211,2010-09-30,397277.3449753661,2010-09
1649,11211,2010-10-31,395785.7814942863,2010-10
1827,11211,2010-11-30,394097.2837389897,2010-11
2005,11211,2010-12-31,391380.9226239,2010-12
2183,11211,2011-01-31,389425.0483707867,2011-01
2361,11211,2011-02-28,387110.40647243534,2011-02
2539,11211,2011-03-31,389926.76252359524,2011-03
2717,11211,2011-04-30,392899.93428920815,2011-04
2895,11211,2011-05-31,396711.9085668775,2011-05
3073,11211,2011-06-30,396476.496695804,2011-06
3251,11211,2011-07-31,396012.95047656057,2011-07
3429,11211,2011-08-31,396451.8837396179,2011-08
3607,11211,2011-09-30,398704.58795371384,2011-09
3785,11211,2011-10-31,401921.0198684544,2011-10
3963,11211,2011-11-30,405355.92857686896,2011-11
4141,11211,2011-12-31,408897.06096543255,2011-12
4319,11211,2012-01-31,411653.9994573857,2012-01
4497,11211,2012-02-29,412643.77489123907,2012-02
4675,11211,2012-03-31,410832.0478664278,2012-03
4853,11211,2012-04-30,409020.6769437087,2012-04
5031,11211,2012-05-31,409011.912849604,2012-05
5209,11211,2012-06-30,410617.40866952523,2012-06
5387,11211,2012-07-31,413597.3519925386,2012-07
5565,11211,2012-08-31,416503.1913339522,2012-08
5743,11211,2012-09-30,421006.2563380573,2012-09
5921,11211,2012-10-31,425039.68958126666,2012-10
6099,11211,2012-11-30,430359.3236773671,2012-11
6277,11211,2012-12-31,436193.04349897633,2012-12
6455,11211,2013-01-31,443397.14521916327,2013-01
6633,11211,2013-02-28,450287.26940847095,2013-02
6811,11211,2013-03-31,455455.9328988277,2013-03
6989,11211,2013-04-30,459197.6867906512,2013-04
7167,11211,2013-05-31,462830.5699624106,2013-05
7345,11211,2013-06-30,468268.927637982,2013-06
7523,11211,2013-07-31,474335.33141817607,2013-07
7701,11211,2013-08-31,482012.1486620999,2013-08
7879,11211,2013-09-30,493768.32331355725,2013-09
8057,11211,2013-10-31,508905.16346838424,2013-10
8235,11211,2013-11-30,523878.62825486955,2013-11
8413,11211,2013-12-31,534016.7396728485,2013-12
8591,11211,2014-01-31,541663.8166249251,2014-01
8769,11211,2014-02-28,547976.3117092586,2014-02
8947,11211,2014-03-31,554059.3445067097,2014-03
9125,11211,2014-04-30,559903.6737343232,2014-04
9303,11211,2014-05-31,566492.0106443394,2014-05
9481,11211,2014-06-30,572385.8085204166,2014-06
9659,11211,2014-07-31,576715.6182502493,2014-07
9837,11211,2014-08-31,579496.95795617,2014-08
10015,11211,2014-09-30,585349.1159738195,2014-09
10193,11211,2014-10-31,593911.3614541149,2014-10
10371,11211,2014-11-30,605479.5814803931,2014-11
10549,11211,2014-12-31,617104.3641122141,2014-12
10727,11211,2015-01-31,630068.3214772538,2015-01
10905,11211,2015-02-28,643533.2586203768,2015-02
11083,11211,2015-03-31,657977.9764824141,2015-03
11261,11211,2015-04-30,671479.774244518,2015-04
11439,11211,2015-05-31,684567.5827753516,2015-05
11617,11211,2015-06-30,694432.182496685,2015-06
11795,11211,2015-07-31,703131.0006241783,2015-07
11973,11211,2015-08-31,710192.913794486,2015-08
12151,11211,2015-09-30,718475.1014534209,2015-09
12329,11211,2015-10-31,725499.9642176782,2015-10
12507,11211,2015-11-30,729750.995969433,2015-11
12685,11211,2015-12-31,736395.6401208346,2015-12
12863,11211,2016-01-31,741033.8955392409,2016-01
13041,11211,2016-02-29,748805.0572696263,2016-02
13219,11211,2016-03-31,753654.0602236369,2016-03
13397,11211,2016-04-30,761681.6811085155,2016-04
13575,11211,2016-05-31,767522.0369305249,2016-05
13753,11211,2016-06-30,772099.7766987471,2016-06
13931,11211,2016-07-31,774073.3776684772,2016-07
14109,11211,2016-08-31,775053.9075432309,2016-08
14287,11211,2016-09-30,774610.2495757402,2016-09
14465,11211,2016-10-31,775847.827312913,2016-10
14643,11211,2016-11-30,780501.5359745572,2016-11
14821,11211,2016-12-31,787873.4299621369,2016-12
14999,11211,2017-01-31,791642.4965635759,2017-01
15177,11211,2017-02-28,791225.9976795276,2017-02
15355,11211,2017-03-31,789278.3530537303,2017-03
15533,11211,2017-04-30,792133.7034031191,2017-04
15711,11211,2017-05-31,795295.1796991201,2017-05
15889,11211,2017-06-30,797827.2834841581,2017-06
16067,11211,2017-07-31,797712.5525720109,2017-07
16245,11211,2017-08-31,800085.9750164342,2017-08
16423,11211,2017-09-30,802045.0135517435,2017-09
16601,11211,2017-10-31,803275.8911375505,2017-10
16779,11211,2017-11-30,802094.1409921097,2017-11
16957,11211,2017-12-31,801711.7213702992,2017-12
17135,11211,2018-01-31,803465.5212657572,2018-01
17313,11211,2018-02-28,807232.9043508949,2018-02
17491,11211,2018-03-31,813809.0108781125,2018-03
17669,11211,2018-04-30,821130.254550113,2018-04
17847,11211,2018-05-31,829180.4910220489,2018-05
18025,11211,2018-06-30,834021.1569384035,2018-06
18203,11211,2018-07-31,836706.8888503994,2018-07
18381,11211,2018-08-31,838066.6727594279,2018-08
18559,11211,2018-09-30,839295.4152028403,2018-09
18737,11211,2018-10-31,838613.4137986684,2018-10
18915,11211,2018-11-30,837294.48122609,2018-11
19093,11211,2018-12-31,837698.6526502459,2018-12
19271,11211,2019-01-31,839738.5623989048,2019-01
19449,11211,2019-02-28,841196.4554364354,2019-02
19627,11211,2019-03-31,840836.0907784268,2019-03
19805,11211,2019-04-30,840941.1359473037,2019-04
19983,11211,2019-05-31,841874.0209776247,2019-05
20161,11211,2019-06-30,847134.4431444794,2019-06
20339,11211,2019-07-31,856430.4759553084,2019-07
20517,11211,2019-08-31,865818.4013029289,2019-08
20695,11211,2019-09-30,870662.2290472331,2019-09
20873,11211,2019-10-31,872534.7432356672,2019-10
21051,11211,2019-11-30,875373.1924939093,2019-11
21229,11211,2019-12-31,878004.5054313281,2019-12
21407,11211,2020-01-31,882251.8912972467,2020-01
21585,11211,2020-02-29,886325.7607945161,2020-02
21763,11211,2020-03-31,891609.5284191953,2020-03
21941,11211,2020-04-30,896648.3317655134,2020-04
22119,11211,2020-05-31,900453.8827810669,2020-05
22297,11211,2020-06-30,900839.2109665144,2020-06
22475,11211,2020-07-31,892710.1701072279,2020-07
22653,11211,2020-08-31,878682.1110988341,2020-08
22831,11211,2020-09-30,864776.0372974515,2020-09
23009,11211,2020-10-31,855715.1455586706,2020-10
23187,11211,2020-11-30,852942.3701920287,2020-11
23365,11211,2020-12-31,852070.928471012,2020-12
23543,11211,2021-01-31,849808.0798997936,2021-01
23721,11211,2021-02-28,848014.3107389581,2021-02
23899,11211,2021-03-31,848029.6795864549,2021-03
24077,11211,2021-04-30,849071.7065551566,2021-04
24255,11211,2021-05-31,852365.8017655773,2021-05
24433,11211,2021-06-30,856642.5741096176,2021-06
24611,11211,2021-07-31,867710.3744031268,2021-07
24789,11211,2021-08-31,880342.3750223494,2021-08
24967,11211,2021-09-30,895608.6421377044,2021-09
25145,11211,2021-10-31,912828.0346143808,2021-10
25323,11211,2021-11-30,931877.1564242996,2021-11
25501,11211,2021-12-31,947656.0152768266,2021-12
25679,11211,2022-01-31,951142.6956754574,2022-01
25857,11211,2022-02-28,946552.4991954628,2022-02
26035,11211,2022-03-31,939766.922123048,2022-03
26213,11211,2022-04-30,939475.942742848,2022-04
26391,11211,2022-05-31,939996.2603031849,2022-05
26569,11211,2022-06-30,943625.9447384098,2022-06
26747,11211,2022-07-31,946543.912707977,2022-07
26925,11211,2022-08-31,950918.5516203915,2022-08
27103,11211,2022-09-30,952243.783314548,2022-09
27281,11211,2022-10-31,953887.2372074841,2022-10
27459,11211,2022-11-30,956368.87453416,2022-11
27637,11211,2022-12-31,957420.311121869,2022-12
27815,11211,2023-01-31,951311.8503322294,2023-01
36,11212,2010-01-31,379146.79476501636,2010-01
214,11212,2010-02-28,379829.3263831153,2010-02
392,11212,2010-03-31,379170.62148150854,2010-03
570,11212,2010-04-30,376688.9570717124,2010-04
748,11212,2010-05-31,372238.91320966114,2010-05
926,11212,2010-06-30,370355.01706676674,2010-06
1104,11212,2010-07-31,371189.25194498384,2010-07
1282,11212,2010-08-31,372478.0370683372,2010-08
1460,11212,2010-09-30,374027.7409424402,2010-09
1638,11212,2010-10-31,374290.8246910402,2010-10
1816,11212,2010-11-30,374812.7186217167,2010-11
1994,11212,2010-12-31,373178.1849420201,2010-12
2172,11212,2011-01-31,370471.78891331115,2011-01
2350,11212,2011-02-28,366758.82474344334,2011-02
2528,11212,2011-03-31,364726.4943930931,2011-03
2706,11212,2011-04-30,362340.8310699512,2011-04
2884,11212,2011-05-31,359753.3552743595,2011-05
3062,11212,2011-06-30,357591.30612190673,2011-06
3240,11212,2011-07-31,355066.8103089101,2011-07
3418,11212,2011-08-31,353826.03488800436,2011-08
3596,11212,2011-09-30,351923.3161493978,2011-09
3774,11212,2011-10-31,351821.11464804306,2011-10
3952,11212,2011-11-30,351649.4000657301,2011-11
4130,11212,2011-12-31,349081.6842950681,2011-12
4308,11212,2012-01-31,345572.4496489973,2012-01
4486,11212,2012-02-29,340305.16203920456,2012-02
4664,11212,2012-03-31,336383.2394093448,2012-03
4842,11212,2012-04-30,332624.4921132913,2012-04
5020,11212,2012-05-31,330454.18970412604,2012-05
5198,11212,2012-06-30,328141.44083934993,2012-06
5376,11212,2012-07-31,325482.8782168612,2012-07
5554,11212,2012-08-31,323033.26186066744,2012-08
5732,11212,2012-09-30,321660.2954296635,2012-09
5910,11212,2012-10-31,321688.5293089175,2012-10
6088,11212,2012-11-30,322595.00353188586,2012-11
6266,11212,2012-12-31,324053.87616213114,2012-12
6444,11212,2013-01-31,324512.37255340983,2013-01
6622,11212,2013-02-28,324508.16434526513,2013-02
6800,11212,2013-03-31,325653.0067369998,2013-03
6978,11212,2013-04-30,328756.3403371028,2013-04
7156,11212,2013-05-31,332379.7715174544,2013-05
7334,11212,2013-06-30,334061.46120950865,2013-06
7512,11212,2013-07-31,333641.45204849483,2013-07
7690,11212,2013-08-31,332253.65001849626,2013-08
7868,11212,2013-09-30,331322.91351927724,2013-09
8046,11212,2013-10-31,332474.892446856,2013-10
8224,11212,2013-11-30,335983.58955238236,2013-11
8402,11212,2013-12-31,340421.0422534275,2013-12
8580,11212,2014-01-31,343764.7465932855,2014-01
8758,11212,2014-02-28,346436.8355348876,2014-02
8936,11212,2014-03-31,349044.9804588486,2014-03
9114,11212,2014-04-30,352156.065997685,2014-04
9292,11212,2014-05-31,355166.8469613322,2014-05
9470,11212,2014-06-30,357130.17860158085,2014-06
9648,11212,2014-07-31,357357.17590568674,2014-07
9826,11212,2014-08-31,355980.8027202883,2014-08
10004,11212,2014-09-30,355997.5188670536,2014-09
10182,11212,2014-10-31,357582.08177020436,2014-10
10360,11212,2014-11-30,361240.3687124951,2014-11
10538,11212,2014-12-31,364723.0270851365,2014-12
10716,11212,2015-01-31,366976.0289126617,2015-01
10894,11212,2015-02-28,368239.0885729225,2015-02
11072,11212,2015-03-31,368962.70991831063,2015-03
11250,11212,2015-04-30,371868.8530657597,2015-04
11428,11212,2015-05-31,375629.3295772732,2015-05
11606,11212,2015-06-30,378663.233905981,2015-06
11784,11212,2015-07-31,379562.13607659354,2015-07
11962,11212,2015-08-31,379605.42072551657,2015-08
12140,11212,2015-09-30,380737.6477564687,2015-09
12318,11212,2015-10-31,383365.970858484,2015-10
12496,11212,2015-11-30,386308.0738187867,2015-11
12674,11212,2015-12-31,389625.0861308717,2015-12
12852,11212,2016-01-31,391912.6100230001,2016-01
13030,11212,2016-02-29,393311.9711713712,2016-02
13208,11212,2016-03-31,394160.0055970847,2016-03
13386,11212,2016-04-30,395671.2891915925,2016-04
13564,11212,2016-05-31,398265.2296492246,2016-05
13742,11212,2016-06-30,400223.1491031221,2016-06
13920,11212,2016-07-31,401820.17404685664,2016-07
14098,11212,2016-08-31,402004.0736029218,2016-08
14276,11212,2016-09-30,401723.65116875357,2016-09
14454,11212,2016-10-31,402921.87418717064,2016-10
14632,11212,2016-11-30,406103.1102344797,2016-11
14810,11212,2016-12-31,411392.24578766455,2016-12
14988,11212,2017-01-31,415471.92764271295,2017-01
15166,11212,2017-02-28,417706.4864379039,2017-02
15344,11212,2017-03-31,419521.8306182384,2017-03
15522,11212,2017-04-30,420605.7564857725,2017-04
15700,11212,2017-05-31,421456.1743981472,2017-05
15878,11212,2017-06-30,422000.14764701796,2017-06
16056,11212,2017-07-31,422191.23814564885,2017-07
16234,11212,2017-08-31,423120.5183527128,2017-08
16412,11212,2017-09-30,423354.4355623081,2017-09
16590,11212,2017-10-31,425752.67620885436,2017-10
16768,11212,2017-11-30,427643.2509231776,2017-11
16946,11212,2017-12-31,430959.4138163536,2017-12
17124,11212,2018-01-31,434368.4266565323,2018-01
17302,11212,2018-02-28,438972.01227599755,2018-02
17480,11212,2018-03-31,443255.1537711388,2018-03
17658,11212,2018-04-30,445818.5345871715,2018-04
17836,11212,2018-05-31,448175.61508617905,2018-05
18014,11212,2018-06-30,448450.1604496197,2018-06
18192,11212,2018-07-31,450080.1641469845,2018-07
18370,11212,2018-08-31,451129.1312746797,2018-08
18548,11212,2018-09-30,453209.20752636896,2018-09
18726,11212,2018-10-31,453556.700700775,2018-10
18904,11212,2018-11-30,453585.30914904224,2018-11
19082,11212,2018-12-31,454110.3475960176,2018-12
19260,11212,2019-01-31,459186.4252627443,2019-01
19438,11212,2019-02-28,468651.0492870918,2019-02
19616,11212,2019-03-31,480143.0270556181,2019-03
19794,11212,2019-04-30,490069.77329115116,2019-04
19972,11212,2019-05-31,496701.9846042789,2019-05
20150,11212,2019-06-30,503413.5972993537,2019-06
20328,11212,2019-07-31,511215.9935123485,2019-07
20506,11212,2019-08-31,520090.3499058636,2019-08
20684,11212,2019-09-30,525376.9314995493,2019-09
20862,11212,2019-10-31,525809.329961944,2019-10
21040,11212,2019-11-30,522762.69940526603,2019-11
21218,11212,2019-12-31,520454.65453510795,2019-12
21396,11212,2020-01-31,512566.99217013206,2020-01
21574,11212,2020-02-29,501932.9116078814,2020-02
21752,11212,2020-03-31,490185.73834742117,2020-03
21930,11212,2020-04-30,484797.7057244179,2020-04
22108,11212,2020-05-31,483454.8777673722,2020-05
22286,11212,2020-06-30,482109.36315574846,2020-06
22464,11212,2020-07-31,479107.7811368327,2020-07
22642,11212,2020-08-31,474377.9653304475,2020-08
22820,11212,2020-09-30,470523.1214594829,2020-09
22998,11212,2020-10-31,468634.2059580517,2020-10
23176,11212,2020-11-30,469071.0964413094,2020-11
23354,11212,2020-12-31,470533.7650332439,2020-12
23532,11212,2021-01-31,472158.31595341506,2021-01
23710,11212,2021-02-28,474221.2744715158,2021-02
23888,11212,2021-03-31,477259.05282424967,2021-03
24066,11212,2021-04-30,481445.56923394115,2021-04
24244,11212,2021-05-31,485773.11746284884,2021-05
24422,11212,2021-06-30,488376.661173277,2021-06
24600,11212,2021-07-31,490428.9859726289,2021-07
24778,11212,2021-08-31,491396.913128365,2021-08
24956,11212,2021-09-30,493341.1535130705,2021-09
25134,11212,2021-10-31,497179.8594981083,2021-10
25312,11212,2021-11-30,502903.9686334974,2021-11
25490,11212,2021-12-31,508160.7022341374,2021-12
25668,11212,2022-01-31,512055.04156873893,2022-01
25846,11212,2022-02-28,515088.2373105771,2022-02
26024,11212,2022-03-31,517328.2941947318,2022-03
26202,11212,2022-04-30,518611.95897240617,2022-04
26380,11212,2022-05-31,519958.8868237611,2022-05
26558,11212,2022-06-30,522128.73911303154,2022-06
26736,11212,2022-07-31,523081.60538322286,2022-07
26914,11212,2022-08-31,522547.8552696123,2022-08
27092,11212,2022-09-30,520318.6673218271,2022-09
27270,11212,2022-10-31,519673.4063472185,2022-10
27448,11212,2022-11-30,519350.98885535076,2022-11
27626,11212,2022-12-31,518684.89506286866,2022-12
27804,11212,2023-01-31,519784.4436241244,2023-01
43,11213,2010-01-31,348762.76855289517,2010-01
221,11213,2010-02-28,350262.5964666907,2010-02
399,11213,2010-03-31,349013.3283304882,2010-03
577,11213,2010-04-30,347400.01258070924,2010-04
755,11213,2010-05-31,345938.5201752847,2010-05
933,11213,2010-06-30,346864.8727296313,2010-06
1111,11213,2010-07-31,348494.0842318715,2010-07
1289,11213,2010-08-31,348777.1431412123,2010-08
1467,11213,2010-09-30,349369.0614617066,2010-09
1645,11213,2010-10-31,349972.52358141285,2010-10
1823,11213,2010-11-30,350066.96886461874,2010-11
2001,11213,2010-12-31,349419.53609560546,2010-12
2179,11213,2011-01-31,348067.3527282647,2011-01
2357,11213,2011-02-28,346329.18971289013,2011-02
2535,11213,2011-03-31,346261.8004662089,2011-03
2713,11213,2011-04-30,346274.88992554357,2011-04
2891,11213,2011-05-31,346594.9853152708,2011-05
3069,11213,2011-06-30,345099.4383674998,2011-06
3247,11213,2011-07-31,342831.63435224467,2011-07
3425,11213,2011-08-31,340315.41809296346,2011-08
3603,11213,2011-09-30,338946.8792631026,2011-09
3781,11213,2011-10-31,339109.4976853632,2011-10
3959,11213,2011-11-30,340704.6198627407,2011-11
4137,11213,2011-12-31,342056.3950739076,2011-12
4315,11213,2012-01-31,343768.91546942014,2012-01
4493,11213,2012-02-29,344870.583732499,2012-02
4671,11213,2012-03-31,346741.3696198819,2012-03
4849,11213,2012-04-30,349245.67487539194,2012-04
5027,11213,2012-05-31,352506.7047572489,2012-05
5205,11213,2012-06-30,355368.55807616096,2012-06
5383,11213,2012-07-31,357973.03208469745,2012-07
5561,11213,2012-08-31,360646.89711339213,2012-08
5739,11213,2012-09-30,363598.2733103961,2012-09
5917,11213,2012-10-31,365712.76612198685,2012-10
6095,11213,2012-11-30,367003.69887435815,2012-11
6273,11213,2012-12-31,368118.10991997673,2012-12
6451,11213,2013-01-31,370907.1438703393,2013-01
6629,11213,2013-02-28,375566.7355855252,2013-02
6807,11213,2013-03-31,380484.2833722248,2013-03
6985,11213,2013-04-30,385785.1571963317,2013-04
7163,11213,2013-05-31,389809.9278116404,2013-05
7341,11213,2013-06-30,393925.41025040107,2013-06
7519,11213,2013-07-31,396579.97963991173,2013-07
7697,11213,2013-08-31,399491.5183556155,2013-08
7875,11213,2013-09-30,405538.5471014411,2013-09
8053,11213,2013-10-31,412751.7563030729,2013-10
8231,11213,2013-11-30,420253.4950475573,2013-11
8409,11213,2013-12-31,424261.8006744525,2013-12
8587,11213,2014-01-31,428180.3028379418,2014-01
8765,11213,2014-02-28,432079.7700925765,2014-02
